month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202108,35700,"nogales, az",705,446000,0.0045,0.1291,89,0,-0.3597,61,0.051724138,-0.579310345,48,0.0909,0.2,0,-1,-1,8,-0.6,-0.3333,117,0,0.0935,170.2199616,-0.0012,0.0518,2352.5,0.0028,0.0493,660476.2816,-0.0467,-0.0405,206,0,-0.1626,1.314606742,0,0.5448
202108,20900,"el campo, tx",706,234950,0.2366,0.2431,94,0.119,-0.2231,53.5,0.188888889,-0.454081633,36,0.5,0.2857,0,-1,,24,0.2,0,58,-0.0938,0.45,122.5064558,0.0574,0.1333,1849,0.0788,0.0572,256760.835,0.1038,0.1113,152,0.027,-0.0559,0.617021277,-0.1449,0.2864
202108,45340,"taos, nm",707,472450,0.0293,0.0384,143,0.0593,-0.2474,68,0.03030303,-0.476923077,44,-0.0833,0.1,0,,-1,20,-0.1667,0.25,158,0.0604,0.2951,279.082774,0.0108,0.2164,1864,0.018,-0.1527,738177.7485,0.0262,0.0781,301,0.0599,-0.0353,1.104895105,0.0012,0.4628
202108,32460,"mayfield, ky",708,150900,0.0407,0.0231,40,0.1429,0.0256,36.5,-0.27,-0.391666667,20,-0.1667,0.25,0,,,12,0,0,56,0.1915,0.3333,101.0126582,0.076,0.2695,1820,0.1235,0.0111,256764.6341,0.2613,0.2395,96,0.1707,0.1852,1.4,0.0571,0.3231
202108,44500,"stephenville, tx",709,264250,0.1015,0.101,65,0.0317,-0.3689,38.5,0.203125,-0.347457627,44,-0.0833,0.2222,4,,,24,0.2,-0.25,58,-0.0794,-0.0333,145.0938757,-0.0088,0.1866,1809,0.0409,-0.0896,400139.3979,0.119,0.3117,123,-0.0238,-0.2454,0.892307692,-0.1077,0.3098
202108,46460,"union city, tn-ky",710,162400,0.0827,0.1208,41,0.1714,-0.2264,35.5,0.183333333,-0.591954023,20,-0.1667,0,0,,,12,2,0.5,41,0.025,0.1081,90.65389441,0.0912,0.3183,1614.5,-0.043,-0.1197,209762.8461,-0.0092,0.197,82,0.0933,-0.0889,1,-0.1429,0.3019
202108,45700,"tifton, ga",711,182350,-0.0878,-0.2037,52,0.0833,-0.0877,44.5,-0.011111111,-0.325757576,20,-0.1667,0.25,0,,,12,-0.25,0.5,14,0.4,1.8,95.91287458,-0.0168,-0.093,1762,-0.0308,-0.1565,233141.4312,0.0002,-0.0689,66,0.1379,0.0645,0.269230769,0.0609,0.1815
202108,22700,"fort dodge, ia",712,128450,-0.0759,-0.0112,65,-0.0441,-0.3564,40.5,0.265625,-0.474025974,36,0,0.125,0,,,24,-0.1429,0.2,50,0,0.1628,81.08786513,-0.064,-0.0081,1640,0.0049,0.034,181172.6948,-0.0162,0.0703,115,-0.0254,-0.2014,0.769230769,0.0339,0.3435
202108,42780,"selinsgrove, pa",713,209900,-0.2182,-0.0988,42,0.1053,-0.1429,53,0.019230769,-0.658064516,28,1.3333,0.75,0,,,12,0.5,0.5,43,-0.0652,-0.1569,125.8006393,0.0265,0.0135,1809,-0.09,-0.0694,244970.0407,-0.0514,-0.1911,85,0.0119,-0.15,1.023809524,-0.1867,-0.017
202108,19580,"defiance, oh",714,134950,-0.0882,-0.0693,41,0.2424,-0.0682,28,-0.243243243,-0.333333333,44,0.2222,1.2,20,0,1.5,24,0.2,-0.3333,56,-0.2113,-0.0968,93.80577174,0.0295,0.1296,1491.5,-0.1298,-0.1583,156883.77,-0.1241,-0.1414,97,-0.0673,-0.0849,1.365853659,-0.7857,-0.0432
202108,47180,"vincennes, in",715,119900,0.5571,0.143,43,0.1622,-0.2833,32,-0.135135135,-0.507692308,24,-0.1429,-0.25,0,,,8,-0.3333,-0.3333,3,2,0,77.62953368,0.1393,0.1151,1524.5,0.047,-0.0042,157758.1143,0.0944,0.0062,46,0.2105,-0.2698,0.069767442,0.0427,0.0198
202108,30260,"lewisburg, pa",716,299000,0.0314,0.0644,63,0.0678,-0.3942,45.5,0.058139535,-0.368055556,24,-0.4545,-0.25,0,,,12,-0.25,-0.5,65,0.0156,-0.0845,148.6410701,-0.0045,0.0547,1800,0,-0.1237,378205.7459,-0.0338,-0.0465,128,0.0407,-0.2686,1.031746032,-0.053,0.3491
202108,18820,"crawfordsville, in",717,224950,-0.0623,0.2159,66,0.0476,0.1379,33.5,-0.042857143,-0.220930233,44,-0.1538,0.1,0,,,40,0.6667,1,82,0.2813,0.0933,98.37851881,-0.0243,0.0652,2052.5,0.0111,-0.0576,265675.2956,0.0134,0.0624,148,0.1654,0.1128,1.242424242,0.2266,-0.0507
202108,23340,"fremont, ne",718,260000,0.0612,0.0947,50,0.0638,-0.1228,49.5,0.076086957,-0.066037736,32,0.1429,-0.2,0,,,16,-0.2,0.3333,74,-0.0133,-0.0864,137.9299797,0.0073,0.1271,1631,0,-0.0898,304512.8698,-0.05,0.1184,124,0.0164,-0.1014,1.48,-0.1157,0.0589
202108,26340,"houghton, mi",719,178000,-0.0607,-0.0106,55,-0.1912,-0.5417,52.5,0.418918919,-0.192307692,32,0.3333,0.1429,0,,,20,0.25,-0.2857,74,-0.0976,-0.1084,98.1605481,0.0004,0.0082,1828.5,-0.0062,-0.0106,284449.3132,-0.0133,0.1324,129,-0.14,-0.3645,1.345454545,0.1396,0.6538
202108,13940,"blackfoot, id",720,382000,-0.1218,0.1576,56,0.12,0.1429,25.5,0.214285714,-0.310810811,44,0,0.1,0,,,28,0.4,0.4,20,0.4286,-0.2,166.6650423,0.0131,0.3864,2390,-0.0213,-0.0657,404004.4854,-0.1493,0.0069,76,0.1875,0.027,0.357142857,0.0771,-0.1531
202108,18420,"corinth, ms",721,252200,-0.0263,0.2015,49,0.8148,-0.3288,29.5,-0.432692308,-0.734234234,12,0,-0.5714,0,,,12,2,0,4,0.3333,-0.5556,81.38268917,-0.0848,0.0837,1997,-0.0902,-0.1191,243503.3617,-0.0163,0.0818,53,0.7667,-0.3537,0.081632653,-0.0295,-0.0417
202108,35140,"newberry, sc",722,242500,-0.1182,0.1028,37,0.2333,-0.3019,27.5,0.145833333,-0.525862069,16,-0.4286,0,0,,,12,0.5,0,4,0.3333,,107.0980906,0.0062,0.1231,1977.5,0.0141,0.0519,367625.4,0.02,0.3583,41,0.2424,-0.2264,0.108108108,0.0081,0.1081
202108,20540,"dyersburg, tn",723,139500,-0.0029,0.0528,53,0.2927,-0.0862,41.5,0.152777778,-0.461038961,36,0.2857,2,0,,,16,0.3333,0.3333,38,-0.1556,-0.1556,81.93075876,0.0035,0.107,1609,0.0496,-0.174,171117.2414,-0.087,0.0251,91,0.0581,-0.1165,0.716981132,-0.3806,-0.0589
202108,48780,"williston, nd",724,294450,-0.0796,0.0711,201,0.0749,0.2036,58,0.035714286,0.054545455,60,-0.0625,0,0,,,40,0.1111,-0.2308,6,-0.1429,-0.5,134.084846,-0.02,0.0232,2086,-0.0675,0.0019,320102.6392,-0.0453,0.0664,207,0.067,0.1564,0.029850746,-0.0076,-0.042
202108,35500,"newton, ia",725,148700,-0.0087,-0.0648,73,0.1967,-0.1098,34,-0.105263158,-0.358490566,56,0.0769,0.2727,12,-0.4,0.5,36,-0.3077,-0.25,111,-0.0089,-0.1527,122.6474991,-0.0082,0.0829,1213.5,-0.0338,-0.1573,180039.9355,-0.0675,-0.0242,184,0.0636,-0.1362,1.520547945,-0.3155,-0.077
202108,10220,"ada, ok",726,184000,0.052,0.5397,78,0.3929,-0.22,39,-0.25,-0.380952381,48,0.5,0.2,0,,,24,1,0.5,88,-0.033,-0.0222,102.1072797,-0.0043,0.3208,1710,0.0634,0.1133,228631.1685,0.0363,0.5437,166,0.1293,-0.1263,1.128205128,-0.4968,0.2282
202108,23620,"gainesville, tx",727,160170,-0.0135,-0.4915,91,-0.1165,0.1098,46,1.555555556,-0.233333333,28,-0.65,-0.3,0,-1,-1,16,-0.5,-0.5,95,0.1875,0.2838,129.7765225,-0.0329,-0.1071,1228,-0.0089,-0.4194,328794.6053,-0.0023,-0.0956,186,0.0164,0.1923,1.043956044,0.2673,0.1415
202108,16340,"cedartown, ga",728,228950,0.0176,0.2114,120,0.1881,0.2121,35.5,-0.1125,-0.22826087,92,0.0952,0.2778,4,,,52,1.1667,1.1667,138,0.0698,0.0698,114.3017945,0.051,0.3657,1317.5,0.0407,-0.2286,457027.3731,-0.051,0.3223,258,0.1217,0.1316,1.15,-0.1272,-0.153
202108,46500,"urbana, oh",729,187450,0.042,-0.202,74,0.451,0.7209,27.5,0.018518519,-0.388888889,52,0,0.625,0,,,24,0,0,78,0.0541,-0.2909,113.3698323,0.0109,0.2235,1708,0.0668,-0.1812,363712.2692,-0.1134,0.3647,152,0.216,-0.0065,1.054054054,-0.3969,-1.5041
202108,20060,"douglas, ga",730,197500,-0.0814,0.1977,51,0.3784,-0.3704,38.5,-0.23,-0.607142857,24,0.5,0.5,0,,,8,1,0,3,-0.5,0,107.5025072,0.0163,0.2954,1984.5,-0.0394,-0.0243,373395.1172,-0.1164,0.6902,54,0.2558,-0.3571,0.058823529,-0.1033,0.0218
202108,15220,"brownwood, tx",731,242900,0.0584,0.6193,70,-0.1667,-0.3269,60,0.224489796,-0.210526316,20,-0.5455,-0.4444,0,-1,,32,0.1429,0.3333,81,0.0946,0,122.8488372,-0.0467,0.3423,1765,-0.0227,0.0868,323745.4522,-0.0654,0.1592,151,-0.0443,-0.1838,1.157142857,0.2762,0.3783
202108,35460,"newport, tn",732,392450,0.1086,0.3303,95,-0.0686,-0.3116,48.5,0.243589744,-0.665517241,24,-0.4545,-0.4,0,,,32,-0.2727,0.3333,107,0.2588,0.8136,165.246408,-0.0863,0.1678,1855,0.081,-0.0951,424180.7771,0.0341,0.1988,202,0.0802,0.0254,1.126315789,0.293,0.6988
202108,10940,"alma, mi",733,160000,-0.0297,0.28,71,0.2034,0.0143,38.5,-0.083333333,-0.083333333,52,0.0833,0.625,0,,,32,0.6,1,80,0.0667,0.039,97.32742766,0.0224,0.2853,1551.5,-0.0303,-0.0765,194464.9569,-0.0278,0.2204,151,0.1269,0.0272,1.126760563,-0.1444,0.0268
202108,14820,"brevard, nc",734,514500,-0.1418,-0.0974,108,0.0286,-0.5179,64,-0.085714286,-0.479674797,40,0.1111,-0.5,0,,-1,36,0.2857,-0.1818,85,-0.023,-0.472,227.3893104,-0.0095,0.2624,1568,-0.0667,-0.2381,899408.6963,-0.0763,0.0912,193,0.0052,-0.4987,0.787037037,-0.0415,0.0683
202108,10860,"alice, tx",735,172000,-0.1179,-0.0943,81,0.0946,-0.0471,52.5,0.193181818,-0.504716981,20,-0.1667,0,0,,,16,0,0,27,-0.069,0,101.3037744,-0.0348,0.0097,1604.5,-0.0904,-0.1599,231309.5244,-0.0547,-0.0459,108,0.0485,-0.0357,0.333333333,-0.0586,0.0157
202108,30900,"logansport, in",736,81250,-0.0757,-0.3745,55,0.0784,0.1458,41.5,0.886363636,-0.077777778,32,-0.1111,0.3333,0,,,12,0,-0.25,49,0.0426,0.6333,56.75477897,-0.0801,-0.104,1383,-0.118,-0.2532,102700.4471,-0.144,-0.2677,104,0.0612,0.3333,0.890909091,-0.0307,0.2659
202108,12900,"batesville, ar",737,157900,-0.0125,-0.1179,58,0.0545,-0.4082,48,-0.058823529,-0.448275862,24,0.2,0,0,,,0,-1,-1,10,1,9,85.37740212,-0.0283,0.0746,1778,-0.042,-0.1344,235054.6689,-0.0239,0.0776,68,0.1333,-0.3131,0.172413793,0.0815,0.1622
202108,18740,"coshocton, oh",738,164950,-0.1084,0.1004,60,0.3333,-0.1549,36.5,0.216666667,-0.206521739,48,0.3333,0.7143,0,,,8,-0.3333,-0.6667,57,0.0556,-0.0656,93.58516849,-0.0935,0.1695,1599,0.0492,-0.025,284427.4139,-0.1027,0.2534,117,0.1818,-0.1136,0.95,-0.25,0.0908
202108,44920,"summit park, ut",739,1562500,0.0417,0.2255,638,0.0111,-0.4838,49.5,0.010204082,-0.4375,308,0.0694,-0.0494,28,0.75,-0.5882,124,0.1481,-0.1389,1164,0.0043,0.2862,719,0.0331,0.2305,2529,-0.0121,0.0608,2996992.645,-0.0439,0.3734,1802,0.0067,-0.1583,1.824451411,-0.0123,1.0923
202108,36940,"owatonna, mn",740,225000,-0.0132,-0.0502,55,-0.0351,-0.2949,49,0.139534884,-0.328767123,36,-0.1,-0.1818,0,,,16,1,0,79,0.026,0.0533,123.9895151,-0.0192,0.0992,1874,0.0336,-0.0535,249942.3611,-0.0217,-0.0274,134,0,-0.1242,1.436363636,0.0855,0.4748
202108,26780,"hutchinson, mn",741,269900,0.0584,0.174,48,0.2308,-0.2727,27.5,-0.017857143,-0.276315789,52,0.3,0.0833,0,,,8,0,-0.5,69,-0.1039,0.0299,134.7793645,-0.0409,0.125,1879,0.1347,-0.0048,328035.5416,0.0904,0.2303,117,0.0086,-0.1203,1.4375,-0.5369,0.4223
202108,19860,"dickinson, nd",742,239950,-0.0002,-0.0202,161,-0.0694,-0.1105,71,0.028985507,0.059701493,56,0.1667,0.1667,0,,,32,0,-0.1111,79,-0.233,-0.1124,115.5116141,-0.0126,0.0264,2076,-0.0019,-0.0442,260507.9891,-0.0016,-0.0819,240,-0.1304,-0.1111,0.49068323,-0.1047,-0.001
202108,42300,"sault ste. marie, mi",743,212500,0.0678,0.2143,116,0.0175,-0.536,65.5,0.169642857,-0.399082569,32,-0.3333,-0.3846,0,,,16,0.3333,-0.5,62,-0.2439,-0.3861,132.6547976,-0.0137,0.1078,1500,0,0.0714,353844.6704,0.096,0.605,178,-0.0918,-0.4929,0.534482759,-0.1848,0.1305
202108,38700,"pontiac, il",744,124900,-0.0008,0.1895,70,0.0294,-0.3913,53.5,-0.061403509,-0.509174312,36,0.2857,0.5,0,,,24,0.2,0.2,61,-0.0469,-0.0469,75.51008347,0.0295,0.0918,1678,-0.0083,0.0339,153248.8165,-0.0205,0.1999,131,-0.0076,-0.2682,0.871428571,-0.0697,0.3149
202108,13060,"bay city, tx",745,249950,0.0546,0.2193,122,0.0167,-0.4272,60,-0.076923077,-0.454545455,36,0.125,0.125,0,,,32,0.1429,0.1429,80,-0.1837,0.1429,144.8412698,-0.0478,0.1114,1576.5,0.0145,-0.0147,324115.2331,-0.0164,0.2912,202,-0.0734,-0.2862,0.655737705,-0.1609,0.3271
202108,23780,"garden city, ks",746,229950,-0.1152,-0.0415,33,0.1,-0.1316,42.5,0.118421053,-0.3359375,24,0,1,0,,,12,2,0,42,-0.0233,-0.2222,161.8617262,-0.0446,0.0677,1330,-0.0271,-0.1593,273267.5866,-0.0158,0.0297,75,0.0274,-0.1848,1.272727273,-0.1606,-0.1483
202108,30880,"logan, wv",747,155000,0.1481,-0.0882,37,0.1563,-0.119,62,-0.184210526,-0.38,8,-0.3333,0,0,,,8,1,0,10,0.1111,-0.4118,76.40029131,0.3154,0.0346,1622,0.0989,-0.0989,212224.6711,0.354,0.1125,47,0.1463,-0.2034,0.27027027,-0.011,-0.1345
202108,26540,"huntington, in",748,190450,0.0687,0.0781,52,0.1556,0,31,0.24,-0.205128205,44,0,0.375,0,,,20,0.25,0.6667,13,0.625,0.1818,88.4164916,-0.0134,-0.0312,1989,0.0631,0.1263,306623.5893,-0.1092,0.086,65,0.2264,0.0317,0.25,0.0722,0.0385
202108,30060,"lebanon, mo",749,202499.5,0.0385,-0.0621,89,-0.0326,-0.2124,47.5,0.439393939,-0.547619048,36,-0.4375,0,0,,,28,0.1667,0,100,0.4286,0.2195,110.5312939,-0.003,0.1999,1688,0.0918,-0.1725,251241.0378,0.0614,-0.0689,189,0.1667,-0.0308,1.123595506,0.3627,0.3979
202108,46740,"valley, al",750,137400,0.0992,0.0819,60,0.0526,-0.3023,42.5,0.328125,-0.602803738,28,-0.2222,0.4,0,,,12,-0.25,0.5,27,-0.2895,0.35,85.15396698,0.114,0.0661,1595,0.1201,-0.1383,222261.5299,0.1699,0.1251,87,-0.0842,-0.1792,0.45,-0.2167,0.2174
202108,15900,"canton, il",751,74900,0.0855,-0.2116,88,0.1,-0.3669,54.5,0.048076923,-0.351190476,32,-0.1111,-0.3333,0,,,24,0.2,-0.4545,56,0.2727,0.037,64.94590444,0.0689,0.1115,1253.5,0.0769,-0.2412,102002.9239,0.1001,-0.2183,144,0.1613,-0.2539,0.636363636,0.0864,0.2479
202108,36380,"okeechobee, fl",752,289000,0.1333,0.3442,96,0.1566,-0.1652,65,0.101694915,-0.583333333,40,0.25,0.4286,0,,,12,-0.5,0,61,-0.2078,-0.1757,177.7251185,0.0058,0.3507,1667.5,0.0772,0.1229,549327.9455,0.0018,0.1392,157,-0.0188,-0.1693,0.635416667,-0.2923,-0.0081
202108,27220,"jackson, wy-id",753,2395000,-0.0021,1.0917,174,0.1013,-0.365,48.5,0.102272727,-0.265151515,76,-0.1364,-0.05,4,0,-0.8,32,0.3333,0.1429,178,0.141,-0.2851,988.759048,-0.0195,0.5721,2498.5,-0.0888,0.0542,4405474.098,-0.064,0.6765,352,0.121,-0.327,1.022988506,0.0356,0.1142
202108,20820,"effingham, il",754,190000,-0.1736,-0.1556,50,-0.0566,-0.3902,54,-0.298701299,-0.448979592,20,0,-0.2857,0,,,12,-0.25,-0.5,20,0.0526,-0.0476,99.69635628,0.0675,0.0499,1962,-0.0662,-0.0912,315749.1201,-0.0658,0.0547,70,-0.0278,-0.3204,0.4,0.0415,0.1439
202108,44860,"sulphur springs, tx",755,224500,-0.1332,-0.0837,49,0.0889,-0.02,32,-0.157894737,-0.428571429,20,-0.4444,-0.1667,0,,,28,1.3333,1.3333,51,-0.0556,-0.0377,118.1601824,-0.0596,0.0439,1862,-0.05,-0.069,327567.0531,-0.1686,0.0153,100,0.0101,-0.0291,1.040816327,-0.1592,-0.0192
202108,11680,"arkansas city-winfield, ks",756,129900,0,0.3003,71,0.1639,-0.1125,36,0.24137931,-0.538461538,36,-0.3077,-0.1818,0,,,28,0,0,67,0.0469,0.0308,77.0411322,-0.0229,0.2342,1653,0.0449,-0.0938,175554.2637,0.1137,0.0553,138,0.104,-0.0483,0.943661972,-0.1055,0.1312
202108,14780,"brenham, tx",757,369000,0.1714,0.3692,50,0.25,-0.359,21,-0.461538462,-0.794117647,48,1,1.4,0,,,16,0,0,88,0.1282,0.6,185.6671239,0.0728,0.3368,1851.5,0.0752,-0.1068,436542.456,0.0893,0.1108,138,0.1695,0.0376,1.76,-0.19,1.0549
202108,47080,"vidalia, ga",758,218450,0.1503,-0.0287,58,0.0357,-0.3483,68.5,0.02238806,-0.48880597,16,0,0.3333,0,,,8,-0.3333,1,32,-0.1795,0.2308,101.0498161,0.0702,0.1456,2071.5,0.0179,-0.1634,295718.254,0.1319,0.1283,90,-0.0526,-0.2174,0.551724138,-0.1447,0.2596
202108,45380,"taylorville, il",759,84900,0,0,127,0.0079,-0.2743,797.5,0.041122715,1.676174497,32,0.6,0,0,,,16,0.3333,-0.4286,71,0.0441,-0.0405,69.54770186,0.0033,0.067,1271,-0.0223,-0.0585,117851.961,-0.0519,0.0104,198,0.0206,-0.2048,0.559055118,0.0194,0.1362
202108,17700,"coffeyville, ks",760,70600,0.0232,-0.2156,70,0,-0.5364,51,0.040816327,-0.527777778,40,0.1111,0,0,,,20,1.5,0,69,0.0147,0.0455,46.62320149,-0.1053,-0.103,1308,0.0373,-0.2172,109350.2656,0.0116,-0.0731,139,0.0072,-0.3594,0.985714286,0.0143,0.5486
202108,32280,"martin, tn",761,232250,-0.0802,0.7865,47,0.4242,-0.2656,22,-0.388888889,-0.614035088,44,0.5714,1.2,0,,,12,0.5,0.5,49,-0.2097,0.1395,109.6914122,-0.0133,0.3567,2130,-0.0148,0.3084,338639.2539,-0.0965,0.7423,96,0.0105,-0.1028,1.042553191,-0.8362,0.3707
202108,37540,"paris, tn",762,244950,-0.0198,0.3997,59,-0.0484,-0.2338,49,0.289473684,-0.423529412,20,-0.2857,0.25,4,,,12,-0.4,0.5,68,0.1148,0.4783,139.5089286,0.0552,0.423,1815,0.0083,0.0371,400529.1471,0.0528,0.5928,127,0.0325,0.0325,1.152542373,0.1687,0.5551
202108,27920,"junction city, ks",763,129900,-0.0715,0.0148,113,0.2697,-0.2313,33,-0.282608696,-0.440677966,72,0.2857,0.3846,0,,,48,1.4,1.4,91,-0.0421,-0.0421,82.39536199,-0.0032,0.0963,1643.5,-0.0411,-0.09,150953.71,-0.0536,0.0055,204,0.1087,-0.157,0.805309735,-0.2621,0.1591
202108,11140,"americus, ga",764,164450,0.0151,0.1341,62,0.3191,0.1481,34.5,-0.349056604,-0.683486239,36,0.5,3.5,0,,,16,0.3333,0.3333,21,-0.16,0.05,73.24566507,-0.0174,0.1383,1953.5,0.1464,-0.0353,232871.8542,0.0573,0.3262,83,0.1528,0.1216,0.338709677,-0.1932,-0.0317
202108,11420,"angola, in",765,350000,-0.0408,0.2968,59,0.0727,-0.0923,41.5,-0.097826087,-0.17,40,0.4286,0.6667,0,,,20,0,0.25,39,0.3448,0.2581,152.3307251,-0.0958,0.0919,2106.5,-0.0442,0.1448,507756.754,-0.0768,0.2774,98,0.1667,0.0208,0.661016949,0.1337,0.1841
202108,27020,"iron mountain, mi-wi",766,179450,-0.0982,0.1971,86,0.1781,-0.3175,37.5,-0.127906977,-0.36440678,36,-0.3571,0,0,,,20,0.25,-0.375,83,-0.0568,-0.0119,106.0332881,-0.1517,0.1914,1474,0.0484,-0.0173,332710.5692,-0.1054,0.3465,169,0.0497,-0.1952,0.965116279,-0.2404,0.2984
202108,15700,"cambridge, md",767,292450,-0.0086,0.2715,104,-0.037,-0.2296,49,0.166666667,-0.558558559,48,-0.25,0.0909,8,,1,28,0.1667,0,96,-0.0204,2.6923,163.0039144,0.0461,0.2914,1640,-0.0465,-0.0238,477015.2678,-0.1124,0.5743,200,-0.0291,0.2422,0.923076923,0.0157,0.7305
202108,19760,"deridder, la",768,190000,0.0298,-0.1626,77,0.1,-0.442,72.5,0.45,-0.046052632,40,0.4286,0.1111,0,,,8,0,-0.5,98,-0.0101,-0.0667,110.7169811,0,0.0092,1750,0.0355,-0.0789,269142.3944,0.0031,0.132,175,0.0355,-0.2798,1.272727273,-0.1416,0.5119
202108,45980,"troy, al",769,208900,0.1612,0.2295,98,0.1529,-0.1833,47.5,-0.12037037,-0.494680851,32,0.1429,0.3333,0,,,28,1.3333,0.1667,4,0,,108.4553381,0.0436,0.1942,1800,-0.0011,-0.0017,237799.4697,0.0905,0.2048,102,0.1461,-0.15,0.040816327,-0.0062,0.0408
202108,15020,"brookhaven, ms",770,187250,0.0461,0.1349,47,0.175,-0.2167,44,0.047619048,-0.588785047,24,0.5,5,0,,,8,0,-0.5,4,0.3333,0,97.48883929,0.0795,0.2695,1943.5,0.0165,-0.0776,210272.2559,0.0039,0.0169,51,0.186,-0.2031,0.085106383,0.0101,0.0184
202108,29900,"laurinburg, nc",771,197450,0.0392,0.4846,41,0.64,0.0789,30.5,-0.075757576,-0.75,32,1,1.6667,0,,,12,0.5,2,43,-0.0444,0.0488,95.15110663,0.0122,0.2313,2140.5,-0.0016,0.1697,238474.2977,0.0568,0.356,84,0.2,0.0633,1.048780488,-0.7512,-0.0302
202108,42900,"seneca falls, ny",772,141200,-0.1922,-0.1931,32,-0.2,-0.36,30,0.428571429,-0.642857143,20,-0.375,-0.375,0,,,12,0,0.5,21,0.75,0,94.64486096,-0.0797,-0.0503,1839,0.0285,0.0171,277206.956,-0.349,-0.0943,53,0.0192,-0.2535,0.65625,0.3563,0.2363
202108,19940,"dixon, il",773,133450,-0.0797,-0.0726,71,0.1833,-0.3173,33.5,-0.042857143,-0.441666667,40,0,-0.2308,0,,,28,0.1667,0,76,0.0704,-0.1264,91.96191739,-0.0383,0.167,1564,-0.0918,-0.1109,275483.6956,-0.0141,0.3298,147,0.1221,-0.2304,1.070422535,-0.1129,0.2339
202108,21380,"emporia, ks",774,146900,0.4705,-0.0141,45,0.0976,-0.0816,30,0.666666667,-0.318181818,32,-0.1111,0.1429,0,,,16,1,-0.4286,3,0.5,0.5,88.97978826,0.1283,0.1173,1362,0.0164,-0.1445,155712.2951,0.0556,-0.0208,48,0.1163,-0.0588,0.066666667,0.0179,0.0259
202108,10660,"albert lea, mn",775,149450,-0.0654,-0.0654,59,0.439,-0.3218,34,0.172413793,-0.413793103,32,-0.2,-0.3846,0,,,24,2,0.2,44,0,-0.2787,98.01682692,-0.0231,0.0047,1514,-0.1073,-0.17,200851.6494,-0.1026,-0.0505,103,0.2118,-0.3041,0.745762712,-0.3274,0.0446
202108,18100,"columbus, ne",776,280500,-0.0192,0.0021,53,-0.0185,-0.0702,37,0.608695652,0.541666667,36,0.125,-0.1818,0,,-1,8,-0.3333,-0.5,3,-0.25,-0.5714,161.1058796,0.0443,0.1337,1370.5,0.0018,-0.2636,289823.8248,-0.076,-0.0156,56,-0.0345,-0.125,0.056603774,-0.0175,-0.0662
202108,37940,"peru, in",777,109900,-0.0266,0.3006,33,-0.0833,-0.0833,37.5,1.205882353,-0.375,12,-0.625,-0.4,0,,,12,0,0.5,27,0,0.08,61.60541586,-0.1066,0.0285,1668,0.0246,0.1032,151665.1128,0.036,0.2953,60,-0.0476,-0.0164,0.818181818,0.0682,0.1237
202108,43260,"sheridan, wy",778,548899.5,-0.1542,0.3726,76,-0.1739,-0.4286,44,-0.153846154,-0.169811321,36,-0.25,-0.25,0,,,12,0,-0.5714,54,0.08,-0.069,248.2269504,-0.1408,0.25,2016,-0.0992,-0.0103,843615.5462,-0.0007,0.5653,130,-0.0845,-0.3194,0.710526316,0.167,0.2744
202108,27940,"juneau, ak",779,489000,0.1114,0.1506,37,-0.1957,-0.4032,57,0.628571429,-0.352272727,28,-0.3636,0.1667,0,,,4,-0.5,-0.5,98,0.2405,0.1807,262.2136814,0.0317,0.1514,1811,0.1319,0.1484,496797.3529,0.0287,0.1682,135,0.08,-0.069,2.648648649,0.9313,1.3099
202108,15100,"brookings, sd",780,278900,-0.0669,0.0333,37,0.0571,-0.5195,84.5,0.157534247,0.141891892,28,-0.125,0,0,,,4,0,-0.75,66,-0.0833,-0.175,198.9079751,-0.0534,0.0347,1560,0,0.0324,388603.0363,-0.0077,0.3662,103,-0.0374,-0.3439,1.783783784,-0.2734,0.7448
202108,14720,"breckenridge, co",781,777000,0.0026,0.1511,769,0.0281,-0.269,57,0.036363636,-0.185714286,196,-0.1695,-0.3099,8,-0.3333,1,60,0,-0.5833,122,0.0796,-0.3744,597.09431,0.0086,0.1024,1330,0.0076,0.0302,1322660.234,0.0519,0.212,891,0.0348,-0.2855,0.158647594,0.0076,-0.0267
202108,27160,"jackson, oh",782,137450,-0.1301,-0.0831,67,0.0984,-0.2386,56.5,-0.1171875,0.066037736,32,0.1429,-0.1111,0,,-1,16,3,1,46,0.0222,2.2857,92.27038065,0.0718,0.1162,1542,0.0314,-0.0153,187914.8649,-0.0329,-0.1846,113,0.066,0.1078,0.686567164,-0.0511,0.5275
